YEAR,DYAD,XIJL,GNPIL,POPIL,POPJL,ALLIAL,DEMDL,DISTANCL,MIDL,CGNPJL,TAUL,STIN,BIALL,MULTIALL
1925,32,5.650013924,10.35523033,3.829945087,4.14962101,0,0.693147182,6.364750862,0,9.969902039,0.305097789,5125,0,0
1926,32,5.124445915,10.30072975,3.833628893,4.168679237,0,0.693147182,6.364750862,0,9.933625221,0.298236609,5126,0,0
1927,32,5.620946884,10.36641979,3.837084055,4.174695015,0,0.693147182,6.364750862,0,10.15692043,0.298625797,5127,0,0
1928,32,6.404075146,10.38858032,3.841171026,4.1803689,0,0.693147182,6.364750862,0,10.21440983,0.298625797,5128,0,0
1929,32,5.505998135,10.40221977,3.843101978,4.185708046,0,0.693147182,6.364750862,0,10.15896988,0.298625797,5129,0,0
1930,32,5.743517876,10.94147968,3.847378016,4.190865993,0,0.693147182,6.364750862,0,10.60990047,0.298625797,5130,0,0
1931,32,5.363090992,10.88430977,3.851635933,4.195998192,0,0.693147182,6.364750862,0,10.4896698,0.298625797,5131,0,0
1932,32,5.031610012,10.70639038,3.857356071,4.20050478,0,0.693147182,6.364750862,0,10.4603796,0.293486714,5132,0,0
1933,32,5.028283119,10.70530987,3.86115098,4.19298315,0.693147182,0,6.364750862,0,10.62514973,0.71400398,5133,0,0.693147182
1934,32,4.828646183,10.63263988,3.86430192,4.210793018,0.693147182,0,6.364750862,0,10.70981979,0.676317573,5134,0,0.693147182
1935,32,5.127378941,10.62271023,3.868489027,4.217594147,0.693147182,0,6.364750862,0,10.8108902,0.676317573,5135,0,0.693147182
1936,32,5.176093102,10.66292,3.872865915,4.224640846,0.693147182,0,6.364750862,0,10.89025021,0.649308622,5136,0,0.693147182
1937,32,5.225457191,10.69528008,3.877223969,4.231639862,0,0,6.364750862,0,10.95860004,0.274793208,5137,0,0
1938,32,5.188951015,10.75102997,3.881357908,4.242189884,0,0,6.364750862,0.693147182,11.08617973,0.268678308,5138,0,0
1939,32,4.513852119,10.73727036,3.886909962,4.252913952,0,0,6.364750862,0.693147182,,0.416294485,5139,0,0
1947,32,4.49555397,10.7276001,3.922369003,3.821660995,0,0,5.765191078,0,,0.293121308,5147,0,0
1948,32,4.595179081,10.75541019,3.932022095,3.844599962,0,0,5.765191078,0,,0.290582806,5148,0,0
1949,32,4.597966194,10.73388004,3.937886,3.86093998,0,0.693147182,5.765191078,0,,0.281055301,5149,0,0
1950,32,4.794504166,10.50002956,3.942939997,3.888753891,0,0.693147182,5.765191078,0,10.02359009,0.281055301,5150,0,0
1951,32,4.845180035,10.52583981,3.937495947,3.899343014,0,0.693147182,5.765191078,0,10.15252972,0.277611285,5151,0,0
1952,32,4.843604088,10.57866001,3.940222025,3.905803919,0,0.693147182,5.765191078,0,10.26696968,0.279956698,5152,0,0
1953,32,4.981265068,10.64381027,3.943327904,3.914819002,0,0.693147182,5.765191078,0,10.33356953,0.820523977,5153,0,0
1954,32,5.160902977,10.69338989,3.946810961,3.925729036,0,0.693147182,5.765191078,0,10.40005016,0.777661681,5154,0,0
1955,32,5.245056152,10.76581001,3.950282097,3.935544014,0.693147182,0.693147182,5.765191078,0,10.53423977,0.771156311,5155,0.693147182,0
1956,32,5.407481194,10.83211994,3.954699039,3.989168882,0.693147182,0.693147182,5.765191078,0,10.61658955,0.771315813,5156,0.693147182,0
1957,32,5.503673077,10.85268974,3.959479094,4.001132011,0.693147182,0.693147182,5.765191078,0,10.66539001,0.765263796,5157,0.693147182,0
1958,32,5.635118961,10.86851978,3.963665962,4.01980114,0.693147182,0.693147182,5.765191078,0,10.7070303,0.7752949,5158,0.693147182,0
1959,32,5.770237923,10.91011047,3.96953702,4.023207188,0.693147182,0.693147182,5.765191078,0,10.78361988,0.781854272,5159,0.693147182,0
1960,32,5.891853809,10.9509201,3.977248907,4.033000946,0.693147182,0.693147182,5.765191078,0,10.95926952,0.782035887,5160,0.693147182,0
1961,32,5.929432869,11.00673962,3.985459089,4.04620409,0.693147182,0.693147182,5.765191078,0,11.08028984,0.782067776,5161,0.693147182,0
1962,32,6.069820881,11.04440022,3.994339943,4.057681084,0.693147182,0.693147182,5.765191078,0,11.15594959,0.782111108,5162,0.693147182,0
1963,32,6.126130104,11.09679985,4.000583172,4.067143917,0.693147182,0.693147182,5.765191078,0,11.20536995,0.782124519,5163,0.693147182,0
1964,32,6.140944004,11.16948032,4.007152081,4.077029228,0.693147182,0.693147182,5.765191078,0,11.28724957,0.782143772,5164,0.693147182,0
1965,32,6.276371002,11.22496033,4.01367712,4.087991238,0.693147182,0.693147182,5.765191078,0,11.35157967,0.78215611,5165,0.693147182,0
1966,32,6.371171951,11.28271198,4.016383171,4.102643013,0.693147182,0.693147182,5.765191078,0,11.39686203,0.782185018,5166,0.693147182,0
1967,32,6.281064034,11.28797054,4.021773815,4.108739853,0.693147182,0.693147182,5.765191078,0,11.37910938,0.782190502,5167,0.693147182,0
1968,32,6.373670101,11.18843937,4.026244164,4.113656998,0.693147182,0.693147182,5.765191078,0,11.41561699,0.782206476,5168,0.693147182,0
1969,32,6.452474117,11.21091557,4.030160904,4.118061066,0.693147182,0.693147182,5.765191078,0,11.49916935,0.782206476,5169,0.693147182,0
1970,32,6.591653824,11.24905109,4.032824039,4.12244606,0.693147182,0.693147182,5.765191078,0,11.62935543,0.768880129,5170,0.693147182,0
1971,32,6.624286175,11.32713032,4.036186218,4.131801128,0.693147182,0.693147182,5.765191078,0,11.74022675,0.768967986,5171,0.693147182,0
1972,32,6.716289997,11.43254185,4.039184093,4.137883186,0.693147182,0.693147182,5.765191078,0,11.87940216,0.778827727,5172,0.693147182,0
1973,32,6.92287302,11.49976158,4.041471004,4.142658234,0.693147182,0.693147182,5.765191078,0,12.12407494,0.778832614,5173,0.693147182,0
1974,32,7.038477898,11.4718647,4.041646957,4.143768787,0.693147182,0.693147182,5.765191078,0,12.11191177,0.778837502,5174,0.693147182,0
1975,32,7.133956909,11.95674133,4.041296005,4.140432835,0.693147182,0.693147182,5.765191078,0,12.1172142,0.778853416,5175,0.693147182,0
1976,32,7.208645821,11.45777035,4.041120052,4.135325909,0.693147182,0.693147182,5.765191078,0,12.12826061,0.778855503,5176,0.693147182,0
1977,32,7.430466175,11.50921631,4.040415764,4.133564949,0.693147182,0.693147182,5.765191078,0,12.20745277,0.778857589,5177,0.693147182,0
1978,32,7.491141796,11.67533875,4.040239811,4.13212204,0.693147182,0.693147182,5.765191078,0,12.35624886,0.81556952,5178,0.693147182,0
1979,32,7.967695236,11.83349037,4.040944099,4.134205818,0.693147182,0.693147182,5.765191078,0,12.4153223,0.815580785,5179,0.693147182,0
1980,32,8.117721558,11.94520855,4.048823833,4.135807037,0.693147182,0.693147182,5.765191078,0,12.35539055,0.83899498,5180,0.693147182,0
1981,32,7.959677219,11.80614376,4.049172878,4.137722969,0.693147182,0.693147182,5.765191078,0,12.08365631,0.83899498,5181,0.693147182,0
1982,32,7.739452839,11.69426727,4.048474789,4.136765003,0.693147182,0.693147182,5.765191078,0,11.98375511,0.840572119,5182,0.693147182,0
1983,32,7.675642014,11.61219883,4.049172878,4.133244991,0.693147182,0.693147182,5.765191078,0,11.95366859,0.840572119,5183,0.693147182,0
1984,32,7.708130836,11.52086067,4.051959038,4.129229069,0.693147182,0.693147182,5.765191078,0,11.84368324,0.840572119,5184,0.693147182,0
1985,32,7.82778883,11.53502178,4.054911137,4.126649857,0.693147182,0.693147182,5.765191078,0,11.83285046,0.840572119,5185,0.693147182,0
1986,32,7.89289999,11.71909714,4.057853222,4.127295017,0.693147182,0.693147182,5.765191078,0,12.16557026,0.840572119,5186,0.693147182,0
1987,32,8.065434456,11.88908005,4.060616016,4.128584862,0.693147182,0.693147182,5.765191078,0,12.35071373,0.840572119,5187,0.693147182,0
1988,32,8.118183136,12.0370636,4.06319809,4.13388586,0.693147182,0.693147182,5.765191078,0,12.38266277,0.840572119,5188,0.693147182,0
1989,32,8.1453619,11.99182796,4.066459179,4.142975807,0.693147182,0.693147182,5.765191078,0,12.33858871,0.840572119,5189,0.693147182,0
1990,32,8.34623909,12.0887394,4.070052147,4.162469864,0.693147182,0.693147182,5.765191078,0,12.51727295,,5190,0.693147182,0
1907,33,5.081083775,10.17650032,3.800868034,3.572627068,0,0,6.793466091,0,9.145785332,0.339596212,5207,0,0
1908,33,5.185507774,10.18163967,3.809325933,3.580459118,0,0,6.793466091,0,9.14350605,0.342508793,5208,0,0
1909,33,4.976912022,10.21461964,3.818151951,3.56133008,0,0.693147182,6.793466091,0,9.217765808,0.432308704,5209,0,0
1910,33,4.971085072,10.21926022,3.826900959,3.570940018,0,0.693147182,6.793466091,0,9.184242249,0.432308704,5210,0,0
1911,33,5.023168087,10.25566006,3.834494114,3.574310064,0,0.693147182,6.793466091,0,9.274559975,0.432308704,5211,0,0
1912,33,5.048017979,10.25349998,3.838160992,3.587677002,0,0.693147182,6.793466091,0,9.290717125,0.429387599,5212,0,0
1913,33,5.066998005,10.28738976,3.842673063,3.590162992,0,0.693147182,6.793466091,0,9.300369263,0.429387599,5213,0,0
1920,33,5.139284134,10.22918034,3.800421,3.620064974,0,0,6.793466091,0,8.909667015,0.299913704,5220,0,0
1921,33,4.461822987,10.19476032,3.808217049,3.669950962,0,0,6.793466091,0,8.782664299,0.300301999,5221,0,0
1922,33,4.757833004,10.29032993,3.814851046,3.673003912,0,0,6.793466091,0,9.018116951,0.30480811,5222,0,0
1923,33,4.810608864,10.26175976,3.819907904,3.679838896,0,0,6.793466091,0,9.054245949,0.30480811,5223,0,0
1924,33,4.680016041,10.23701,3.826900959,3.687128067,0,0,6.793466091,0,9.050902367,0.291637093,5224,0,0
1925,33,4.806492805,10.35523033,3.829945087,3.696352005,0,0,6.793466091,0,9.161883354,0.292153895,5225,0,0
1926,33,4.22646904,10.30072975,3.833628893,3.704507113,0,0,6.793466091,0,9.181241989,0.283372611,5226,0,0
1927,33,4.49285078,10.36641979,3.837084055,3.713572025,0,0,6.793466091,0,9.330071449,0.280097395,5227,0,0
1928,33,4.565765858,10.38858032,3.841171026,3.723038912,0,0,6.793466091,0,9.372562408,0.276376486,5228,0,0
1929,33,4.499676228,10.40221977,3.843101978,3.730741024,0,0,6.793466091,0,9.363854408,0.276376486,5229,0,0
1930,33,5.077568054,10.94147968,3.847378016,3.740047932,0,0,6.793466091,0,9.794563293,0.276376486,5230,0,0
1931,33,4.771081924,10.88430977,3.851635933,3.741945982,0,0,6.793466091,0,9.730145454,0.284019113,5231,0,0
1932,33,4.484756947,10.70639038,3.857356071,3.755603075,0,0,6.793466091,0,9.763133049,0.275631189,5232,0,0
1933,33,4.527294159,10.70530987,3.86115098,3.763523102,0.693147182,0,6.793466091,0,9.765895844,0.598119676,5233,0,0.693147182
1934,33,4.424697876,10.63263988,3.86430192,3.771610975,0.693147182,0,6.793466091,0,9.705900192,0.582121015,5234,0,0.693147182
1935,33,4.060019016,10.62271023,3.868489027,3.779633999,0.693147182,0,6.793466091,0.693147182,9.74475193,0.582121015,5235,0,0.693147182
1936,33,1.694082022,10.66292,3.872865915,3.78237009,0.693147182,0,6.793466091,0,9.598442078,0.582121015,5236,0,0.693147182
1937,33,3.70679903,10.69528008,3.877223969,3.793689966,0,0,6.793466091,0.693147182,9.503846169,0.238773704,5237,0,0
1938,33,3.857626915,10.75102997,3.881357908,3.801762104,0,0,6.793466091,0,9.580597878,0.238773704,5238,0,0
1939,33,,10.73727036,3.886909962,3.812423944,0,0,6.793466091,0.693147182,9.683844566,0.2323917,5239,0,0
1947,33,,10.7276001,3.922369003,3.850997925,0,0.693147182,6.793466091,0,9.551391602,0.293121308,5247,0,0
1948,33,,10.75541019,3.932022095,3.858200073,0,0.693147182,6.793466091,0,9.58733654,0.290582806,5248,0,0
1949,33,4.197524071,10.73388004,3.937886,3.859466076,0.693147182,0.693147182,6.793466091,0,9.599509239,0.81270498,5249,0.693147182,0
1950,33,4.364707947,10.50002956,3.942939997,3.866398096,0.693147182,0.693147182,6.793466091,0,9.602610588,0.81270498,5250,0.693147182,0
1951,33,4.38775301,10.52583981,3.937495947,3.873281956,0.693147182,0.693147182,6.793466091,0,9.688302994,0.818058014,5251,0.693147182,0
1952,33,4.831861973,10.57866001,3.940222025,3.878465891,0.693147182,0.693147182,6.793466091,0,9.805484772,0.833363295,5252,0.693147182,0
1953,33,5.019248962,10.64381027,3.943327904,3.883829117,0,0.693147182,6.793466091,0,9.894318581,0.820523977,5253,0,0
1954,33,4.983636856,10.69338989,3.946810961,3.872658014,0.693147182,0.693147182,6.793466091,0,9.946905136,0.777661681,5254,0.693147182,0
1955,33,4.958270073,10.76581001,3.950282097,3.879292965,0.693147182,0.693147182,6.793466091,0,10.04654026,0.771156311,5255,0.693147182,0
1956,33,4.975781918,10.83211994,3.954699039,3.884856939,0.693147182,0.693147182,6.793466091,0,10.12390995,0.771315813,5256,0.693147182,0
1957,33,5.117136002,10.85268974,3.959479094,3.890391111,0.693147182,0.693147182,6.793466091,0,10.17035961,0.765263796,5257,0.693147182,0
1958,33,5.021670818,10.86851978,3.963665962,3.898329973,0.693147182,0.693147182,6.793466091,0,10.19569016,0.7752949,5258,0.693147182,0
1959,33,5.10235405,10.91011047,3.96953702,3.903990984,0.693147182,0.693147182,6.793466091,0,10.24475956,0.781854272,5259,0.693147182,0
1960,33,5.278922081,10.9509201,3.977248907,3.911422968,0.693147182,0.693147182,6.793466091,0,10.33854008,0.782035887,5260,0.693147182,0
1961,33,5.530525208,11.00673962,3.985459089,3.915218115,0.693147182,0.693147182,6.793466091,0,10.43328953,0.782067776,5261,0.693147182,0
1962,33,5.712705135,11.04440022,3.994339943,3.92316103,0.693147182,0.693147182,6.793466091,0,10.54656982,0.782111108,5262,0.693147182,0
1963,33,5.864140034,11.09679985,4.000583172,3.930648088,0.693147182,0.693147182,6.793466091,0,10.68402958,0.782124519,5263,0.693147182,0
1964,33,5.619346142,11.16948032,4.007152081,3.940416098,0.693147182,0.693147182,6.793466091,0,10.74514961,0.782143772,5264,0.693147182,0
1965,33,5.428057194,11.22496033,4.01367712,3.948162079,0.693147182,0.693147182,6.793466091,0,10.82505989,0.78215611,5265,0.693147182,0
1966,33,5.703985214,11.28271198,4.016383171,3.976499081,0.693147182,0.693147182,6.793466091,0,10.82427692,0.687498093,5266,0.693147182,0
1967,33,5.724877834,11.28797054,4.021773815,3.982853889,0.693147182,0.693147182,6.793466091,0,10.88820362,0.687569201,5267,0.693147182,0
1968,33,5.661865234,11.18843937,4.026244164,3.988799095,0.693147182,0.693147182,6.793466091,0,10.92741013,0.687775612,5268,0.693147182,0
1969,33,5.773663044,11.21091557,4.030160904,3.994891882,0.693147182,0.693147182,6.793466091,0,10.97248554,0.687775612,5269,0.693147182,0
1970,33,5.851984024,11.24905109,4.032824039,4.001132011,0.693147182,0.693147182,6.793466091,0,11.09936333,0.687842071,5270,0.693147182,0
1971,33,5.862677097,11.32713032,4.036186218,4.007514954,0.693147182,0.693147182,6.793466091,0,11.14787102,0.688159287,5271,0.693147182,0
1972,33,5.986392975,11.43254185,4.039184093,4.014760017,0.693147182,0.693147182,6.793466091,0,11.26399899,0.696371019,5272,0.693147182,0
1973,33,6.215025902,11.49976158,4.041471004,4.021773815,0.693147182,0.693147182,6.793466091,0,11.39189339,0.69647181,5273,0.693147182,0
1974,33,6.342872143,11.4718647,4.041646957,4.027135849,0.693147182,0.693147182,6.793466091,0,11.4087162,0.696569681,5274,0.693147182,0
1975,33,6.299098015,11.95674133,4.041296005,4.032468796,0.693147182,0.693147182,6.793466091,0,11.44056702,0.696889997,5275,0.693147182,0
1976,33,6.413809776,11.45777035,4.041120052,4.037774086,0.693147182,0.693147182,6.793466091,0,11.37114716,0.69693321,5276,0.693147182,0
1977,33,6.493906021,11.50921631,4.040415764,4.041821957,0.693147182,0.693147182,6.793466091,0,11.45965385,0.696975708,5277,0.693147182,0
1978,33,6.651768208,11.67533875,4.040239811,4.045330048,0.693147182,0.693147182,6.793466091,0,11.59337521,0.727798581,5278,0.693147182,0
1979,33,6.909720898,11.83349037,4.040944099,4.048126221,0.693147182,0.693147182,6.793466091,0,11.71034527,0.72785449,5279,0.693147182,0
1980,33,7.135157108,11.94520855,4.048823833,4.05056715,0.693147182,0.693147182,6.793466091,0,11.77138329,0.727902174,5280,0.693147182,0
1981,33,6.811224937,11.80614376,4.049172878,4.051959038,0.693147182,0.693147182,6.793466091,0,11.56177521,0.727902174,5281,0.693147182,0
1982,33,6.75839901,11.69426727,4.048474789,4.054216862,0.693147182,0.693147182,6.793466091,0,11.49647808,0.737231314,5282,0.693147182,0
1983,33,6.706714153,11.61219883,4.049172878,4.057681084,0.693147182,0.693147182,6.793466091,0,11.49878216,0.737231314,5283,0.693147182,0
1984,33,6.757880211,11.52086067,4.051959038,4.060442924,0.693147182,0.693147182,6.793466091,0,11.44649029,0.737231314,5284,0.693147182,0
1985,33,6.880544186,11.53502178,4.054911137,4.062853813,0.693147182,0.693147182,6.793466091,0,11.44514847,0.737231314,5285,0.693147182,0
1986,33,6.987669945,11.71909714,4.057853222,4.064743996,0.693147182,0.693147182,6.793466091,0,11.76714993,0.737231314,5286,0.693147182,0
1987,33,7.246088028,11.88908005,4.060616016,4.066287994,0.693147182,0.693147182,6.793466091,0,11.96102619,0.737231314,5287,0.693147182,0
1988,33,7.277222157,12.0370636,4.06319809,4.068000793,0.693147182,0.693147182,6.793466091,0,12.01764202,0.737231314,5288,0.693147182,0
1989,33,7.267128944,11.99182796,4.066459179,4.069709778,0.693147182,0.693147182,6.793466091,0,12.00299644,0.737231314,5289,0.693147182,0
1990,33,7.495379925,12.0887394,4.070052147,4.071757793,0.693147182,0.693147182,6.793466091,0,12.1795063,0.727831423,5290,0.693147182,0
1907,34,4.927968025,10.17650032,3.800868034,3.879913092,0.693147182,0,8.692322731,0,8.388038635,0.774773002,5307,0,0.693147182
1908,34,4.782836914,10.18163967,3.809325933,3.891207933,0.693147182,0,8.692322731,0,8.430002213,0.730290174,5308,0,0.693147182
1909,34,4.605792999,10.21461964,3.818151951,3.902981997,0.693147182,0,8.692322731,0,8.427695274,0.73070991,5309,0,0.693147182
1910,34,4.759122849,10.21926022,3.826900959,3.915616989,0.693147182,0,8.692322731,0,8.424102783,0.775377095,5310,0,0.693147182
1911,34,4.91695118,10.25566006,3.834494114,3.928879976,0.693147182,0,8.692322731,0,8.553215027,0.775377095,5311,0,0.693147182
1912,34,4.913073063,10.25349998,3.838160992,3.943134069,0.693147182,0,8.692322731,0,8.588624954,0.775082707,5312,0,0.693147182
1913,34,5.061542988,10.28738976,3.842673063,3.957187891,0.693147182,0,8.692322731,0,8.610847473,0.775082707,5313,0,0.693147182
1920,34,4.719112873,10.22918034,3.800421,4.042348862,0.693147182,0,8.692322731,0,9.135100365,0.783644319,5320,0,0.693147182
1921,34,4.670930862,10.19476032,3.808217049,4.054737091,0.693147182,0,8.692322731,0,9.148695946,0.783701122,5321,0,0.693147182
1922,34,5.014894009,10.29032993,3.814851046,4.067143917,0,0,8.692322731,0,9.249128342,0.30480811,5322,0,0
1923,34,5.113008976,10.26175976,3.819907904,4.079568863,0,0,8.692322731,0,9.204681396,0.30480811,5323,0,0
1924,34,5.089667797,10.23701,3.826900959,4.0923419,0,0,8.692322731,0,9.080224037,0.30480811,5324,0,0
1925,34,4.659296989,10.35523033,3.829945087,4.106603146,0,0,8.692322731,0,9.094249725,0.305097789,5325,0,0
1926,34,4.50340414,10.30072975,3.833628893,4.122931957,0,0,8.692322731,0,9.206435204,0.305377901,5326,0,0
1927,34,4.607676029,10.36641979,3.837084055,4.137722969,0,0,8.692322731,0,9.250472069,0.305649012,5327,0,0
1928,34,4.578783989,10.38858032,3.841171026,4.152614117,0,0,8.692322731,0,9.253408432,0.305649012,5328,0,0
1929,34,3.239321947,10.40221977,3.843101978,4.166045189,0,0,8.692322731,0,9.234656334,0.305649012,5329,0,0
1930,34,4.562747002,10.94147968,3.847378016,4.181285858,0,0,8.692322731,0,9.692567825,0.305649012,5330,0,0
1931,34,4.304554939,10.88430977,3.851635933,4.19659996,0,0,8.692322731,0,9.676372528,0.305649012,5331,0,0
1932,34,4.079782009,10.70639038,3.857356071,4.211090088,0,0,8.692322731,0,9.219715118,0.302056402,5332,0,0
1933,34,3.76969099,10.70530987,3.86115098,4.225811005,0,0,8.692322731,0,9.079059601,0.293243408,5333,0,0
1934,34,3.54838109,10.63263988,3.86430192,4.23858881,0,0,8.692322731,0,9.008108139,0.293707788,5334,0,0
1935,34,3.543817997,10.62271023,3.868489027,4.252059937,0,0,8.692322731,0,9.013049126,0.293707788,5335,0,0
1936,34,3.428632975,10.66292,3.872865915,4.264227867,0,0,8.692322731,0,9.072136879,0.475803107,5336,0,0
1937,34,3.578454018,10.69528008,3.877223969,4.271513939,0,0,8.692322731,0,9.303201675,0.281410486,5337,0,0
1938,34,2.75159502,10.75102997,3.881357908,4.276804924,0,0,8.692322731,0,9.441511154,0.281410486,5338,0,0
1939,34,,10.73727036,3.886909962,4.28192997,0,0,8.692322731,0,9.567782402,0.265530586,5339,0,0
1947,34,,10.7276001,3.922369003,4.370713234,0,0,8.692322731,0,10.21883011,0.293121308,5347,0,0
1948,34,,10.75541019,3.932022095,4.394449234,0,0,8.692322731,0,9.169531822,0.290582806,5348,0,0
1949,34,,10.73388004,3.937886,4.41606617,0,0.693147182,8.692322731,0,9.128446579,0.281055301,5349,0,0
1950,34,,10.50002956,3.942939997,4.433195114,0,0.693147182,8.692322731,0,9.275427818,0.281055301,5350,0,0
1951,34,,10.52583981,3.937495947,4.448984146,0,0.693147182,8.692322731,0,9.520264626,0.277611285,5351,0,0
1952,34,,10.57866001,3.940222025,4.463722229,0,0.693147182,8.692322731,0,9.631088257,0.279956698,5352,0,0
1953,34,,10.64381027,3.943327904,4.477108955,0,0.693147182,8.692322731,0,9.744386673,0.277262211,5353,0,0
1954,34,,10.69338989,3.946810961,4.491329193,0,0.693147182,8.692322731,0,9.846385002,0.272990286,5354,0,0
1955,34,,10.76581001,3.950282097,4.502915859,0,0.693147182,8.692322731,0,9.947407722,0.272450387,5355,0,0
1956,34,,10.83211994,3.954699039,4.51272583,0,0.693147182,8.692322731,0,10.05405998,0.274471313,5356,0,0
1957,34,,10.85268974,3.959479094,4.521028042,0,0.693147182,8.692322731,0,10.14978027,0.274586588,5357,0,0
1958,34,3.827054977,10.86851978,3.963665962,4.530123234,0,0.693147182,8.692322731,0,10.16326046,0.276485085,5358,0,0
1959,34,4.309135914,10.91011047,3.96953702,4.539457798,0,0.693147182,8.692322731,0,10.27097034,0.277039289,5359,0,0
1960,34,4.160957813,10.9509201,3.977248907,4.547752857,0,0.693147182,8.692322731,0,10.43626976,0.285630196,5360,0,0
1961,34,4.549929142,11.00673962,3.985459089,4.55692482,0,0.693147182,8.692322731,0,10.63798046,0.2871117,5361,0,0
1962,34,4.57999897,11.04440022,3.994339943,4.566221237,0,0.693147182,8.692322731,0,10.73040009,0.289120913,5362,0,0
1963,34,4.705521107,11.09679985,4.000583172,4.576461792,0,0.693147182,8.692322731,0,10.86291981,0.289740205,5363,0,0
1964,34,4.828483105,11.16948032,4.007152081,4.586802006,0,0.693147182,8.692322731,0,11.01790047,0.290626794,5364,0,0
1965,34,4.666625023,11.22496033,4.01367712,4.597943783,0,0.693147182,8.692322731,0,11.10046959,0.29119131,5365,0,0
1966,34,4.940217018,11.28271198,4.016383171,4.613039017,0,0.693147182,8.692322731,0,11.25701427,0.2925179,5366,0,0
1967,34,5.135951042,11.28797054,4.021773815,4.623304844,0,0.693147182,8.692322731,0,11.38367367,0.292769611,5367,0,0
1968,34,5.074193954,11.18843937,4.026244164,4.634340763,0,0.693147182,8.692322731,0,11.50979233,0.293499798,5368,0,0
1969,34,5.287001133,11.21091557,4.030160904,4.646024227,0,0.693147182,8.692322731,0,11.61630535,0.293499798,5369,0,0
1970,34,5.370604992,11.24905109,4.032824039,4.657193184,0,0.693147182,8.692322731,0,11.84876919,0.293735206,5370,0,0
1971,34,5.396017075,11.32713032,4.036186218,4.670021057,0,0.693147182,8.692322731,0,11.8074522,0.294856399,5371,0,0
1972,34,5.487952232,11.43254185,4.039184093,4.683888912,0,0.693147182,8.692322731,0,12.03758144,0.295568913,5372,0,0
1973,34,5.874286175,11.49976158,4.041471004,4.697841167,0,0.693147182,8.692322731,0,12.29836655,0.295980006,5373,0,0
1974,34,5.875423908,11.4718647,4.041646957,4.710969925,0,0.693147182,8.692322731,0,12.29675293,0.296378702,5374,0,0
1975,34,5.700728893,11.95674133,4.041296005,4.723575115,0,0.693147182,8.692322731,0,12.29505634,0.29768309,5375,0,0
1976,34,5.584710121,11.45777035,4.041120052,4.73417902,0,0.693147182,8.692322731,0,12.35377789,0.297858685,5376,0,0
1977,34,5.758750916,11.50921631,4.040415764,4.743713856,0,0.693147182,8.692322731,0,12.49663258,0.298031807,5377,0,0
1978,34,5.928873062,11.67533875,4.040239811,4.752727985,0,0.693147182,8.692322731,0,12.76355267,0.291729599,5378,0,0
1979,34,6.032299995,11.83349037,4.040944099,4.761062145,0,0.693147182,8.692322731,0,12.70114136,0.291941613,5379,0,0
1980,34,5.979973793,11.94520855,4.048823833,4.769073009,0,0.693147182,8.692322731,0,12.61962414,0.293718994,5380,0,0
1981,34,5.774711132,11.80614376,4.049172878,4.776261806,0,0.693147182,8.692322731,0,12.61904144,0.293718994,5381,0,0
1982,34,5.671337128,11.69426727,4.048474789,4.783148766,0,0.693147182,8.692322731,0,12.48762417,0.292722404,5382,0,0
1983,34,5.652377129,11.61219883,4.049172878,4.790071011,0,0.693147182,8.692322731,0,12.54311752,0.292722404,5383,0,0
1984,34,5.63565588,11.52086067,4.051959038,4.796452045,0,0.693147182,8.692322731,0,12.56552982,0.292722404,5384,0,0
1985,34,5.658161163,11.53502178,4.054911137,4.802709103,0,0.693147182,8.692322731,0,12.5994482,0.292722404,5385,0,0
1986,34,5.92703104,11.71909714,4.057853222,4.808029175,0,0.693147182,8.692322731,0,12.96998024,0.292722404,5386,0,0
1987,34,6.230289936,11.88908005,4.060616016,4.812915802,0,0.693147182,8.692322731,0,13.12732887,0.292722404,5387,0,0
1988,34,6.421000957,12.0370636,4.06319809,4.817131996,0,0.693147182,8.692322731,0,13.26838589,0.292722404,5388,0,0
1989,34,6.570982933,11.99182796,4.066459179,4.821249008,0,0.693147182,8.692322731,0,13.2122612,0.292722404,5389,0,0
1990,34,6.739405155,12.0887394,4.070052147,4.824626923,0,0.693147182,8.692322731,0,13.18552017,0.293519706,5390,0,0
1907,35,4.84161377,10.17650032,3.800868034,,0.693147182,0,7.351158142,0,,0.715146482,5407,0,0.693147182
1908,35,5.043268204,10.18163967,3.809325933,,0.693147182,0,7.351158142,0,,0.715980589,5408,0,0.693147182
1909,35,4.879015923,10.21461964,3.818151951,5.06322813,0.693147182,0,7.351158142,0,,0.71677202,5409,0,0.693147182
1910,35,4.928172112,10.21926022,3.826900959,5.08574295,0.693147182,0,7.351158142,0,10.45382023,0.71677202,5410,0,0.693147182
1911,35,5.080879211,10.25566006,3.834494114,5.10533905,0.693147182,0,7.351158142,0,,0.71677202,5411,0,0.693147182
1912,35,5.047308922,10.25349998,3.838160992,5.129306793,0.693147182,0,7.351158142,0,,0.715980589,5412,0,0.693147182
1913,35,5.274477005,10.28738976,3.842673063,5.146913052,0.693147182,0,7.351158142,0,10.44511032,0.715980589,5413,0,0.693147182
1920,35,3.956279993,10.22918034,3.800421,4.882043839,0,0,7.351158142,0.693147182,,0.299913704,5420,0,0
1921,35,2.491842031,10.19476032,3.808217049,,0,0,7.351158142,0,,0.300301999,5421,0,0
1922,35,3.147152901,10.29032993,3.814851046,,0,0,7.351158142,0,9.826691628,0.30480811,5422,0,0
